FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
A,Annual,USA,United States,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,330663.0404,338965.1949,347781.3151,352753.8189,354620.1287,353710.9182,359298.6791,361571.7133,362636.0476,427313.3905,439653.9742,444266.6283,459482.2347,466005.4776,479047.5527,476136.4719,477127.7088,470607.6094,474014.9593,477486.7213,485058.4161,492935.3083,481254.0011,489367.0239,464982.2847,470004.4448,458666.4494,458429.4449,453200.2047,922834.0625,931519.5464,940508.178,940247.1394,955575.8186,1022668.2549,1042006.8119,1071819.9753,1059656.725,1051551.6176,1067135.1018,1023544.7161,990144.8889,996262.2071,1007157.8319,1014264.4858,1026810.4782,1031923.3047,1022355.476,996312.7776,1010525.0985,989462.2802,963632.2007,984594.9855,990555.0429,983521.9172,1053621.5943,1046504.8627,1062631.9306,1049790.0662,1032305.1183,1057874.5408
A,Annual,UZB,Uzbekistan,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38788.2039,38884.7076,37184.698,43284.5938,45714.8207,48843.0103,50419.0446,50597.519,50426.0226,50007.9933,50864.3629,50833.8833,51174.2079,49946.5075,53114.728,53177.4265,55030.0921,54715.5747,55816.9206,62166.5279,64586.6138,64161.355,65320.2891,64848.4018,64804.3278,60089.3431,62196.5554,63323.2544,62827.1202,66147.0353
A,Annual,VAT,Holy See (Vatican City State),FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,0.0703,0.068,0.0571,0.0668,0.0352,0.0406,0.0372,0.0456,0.0518,0.0512,0.0601,0.0663,0.0686,0.0738,0.075,0.0766,0.0803,0.0859,0.0957,0.103,0.1056,0.1115,0.115,0.1192,0.1343,0.1378,0.1476,0.1504,0.153,0.156,0.1544
A,Annual,VCT,St. Vincent and the Grenadines,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,20.5125,21.3108,21.1579,21.3141,21.5504,23.6012,23.5379,23.3656,24.5261,26.74,26.5252,26.7768,28.3199,29.2118,31.2903,32.8002,35.6327,35.9441,35.6035,37.0178,38.1071,39.0195,41.2858,44.1958,43.141,41.8696,41.002,42.3568,36.3925,83.6988,83.5616,87.0968,92.5395,95.5701,100.2756,101.8902,104.131,106.6691,103.6159,102.5507,106.6531,106.4089,103.7495,105.3711,112.9483,108.1769,117.0147,105.2434,116.7742,111.0869,124.3078,126.0961,125.316,122.039,125.0274,120.5338,114.3833,118.288,114.409,117.5006,129.8688
A,Annual,VEN,"Venezuela, RB",FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,15144.6198,15264.0958,15760.6756,16369.4349,16958.9636,17458.7607,18008.5962,18587.3831,19130.9792,29043.1696,29376.8279,29210.7359,29954.9405,30425.1607,31032.5536,31265.7521,32410.5723,33246.7086,34276.6016,35072.0498,35679.9114,36160.7224,36273.2893,37119.5203,38289.3923,39130.5603,40281.8055,40904.4136,40499.9329,185973.84,186552.6756,187358.7072,187279.4977,188294.0761,188955.4965,189471.1002,190365.6818,194209.7216,192793.9341,194851.9251,138521.8181,139374.537,141216.2415,141154.416,144721.8017,145449.5866,147768.5281,148874.2725,147613.9481,147987.7579,168938.9994,176197.0672,175644.3583,174982.9544,169523.6853,105074.4403,102572.9644,101734.3454,100389.9447,100507.9943,102586.5625
A,Annual,VGB,British Virgin Islands,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7491,5.9727,6.169,5.1351,5.1631,6.0289,7.0515,6.904,8.1194,8.4199,9.0034,8.4882,9.4018,10.1468,11.0394,11.9487,13.1248,15.0331,13.829,15.1764,15.2463,18.2019,18.1336,18.6308,17.5211,18.0165,18.9097,17.3275,17.7206,19.3999,20.2793,25.0879
A,Annual,VIR,Virgin Islands (U.S.),FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,1.113,0.9805,0.9805,1.007,1.113,1.113,1.113,1.113,1.113,1.643,2.0935,2.12,2.1995,2.756,3.869,3.869,4.4255,4.4255,4.4255,4.9555,4.9555,4.9555,5.512,5.512,5.512,5.512,5.512,5.512,5.512,41.2699,41.4014,41.5117,37.9084,38.1673,39.2145,39.9587,40.9262,34.5419,36.5772,39.3052,28.5232,89.0411,114.662,132.8411,146.2387,154.2167,159.5128,162.9196,165.2102,166.3947,155.1338,156.2288,156.8988,158.3198,159.8869,162.4235,165.3889,168.1596,170.9453,173.7437,115.4378
A,Annual,VNM,Viet Nam,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,34646.1833,35530.6815,34034.7708,36668.8725,35711.9335,34901.1467,35528.0296,36066.1287,36800.7902,35710.9705,35341.5194,36458.3171,37389.2771,38014.6469,35878.9589,37992.4169,40013.526,39578.7741,48869.1515,49730.185,50966.1809,52165.691,52942.4167,53931.4854,55355.3667,55936.2834,55959.9664,57417.7693,59016.7379,67264.6357,69116.4311,70359.6194,70451.5612,73529.1853,75317.0837,78910.5724,80711.99,82831.8831,85049.1966,86782.4593,85479.3597,91118.96,91336.1279,98727.7505,100389.7285,98743.5425,101406.8081,100389.3985,106701.2237,110617.4777,112359.6182,113709.8001,124957.7781,124573.7563,129314.5724,133169.2255,132848.288,139791.3918,146795.025,148782.5489,149597.0305
A,Annual,VUT,Vanuatu,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,115.2858,127.5283,146.5336,155.7858,166.4621,181.9539,192.3754,205.512,216.3841,221.1666,243.5211,245.4166,272.4703,285.3939,298.3709,311.45,298.7651,287.5414,278.6367,275.1295,274.7402,282.4272,290.9127,293.2599,305.7568,312.6608,321.6328,318.9294,327.3285,380.0193,392.2799,413.275,436.6785,440.7763,441.143,442.6567,445.1784,445.6955,445.9905,421.06,398.6655,399.6609,419.4908,426.7507,442.4141,447.3893,529.1279,536.7222,508.7435,522.1868,535.9086,539.6615,543.5694,559.9015,507.2207,416.1169,390.492,442.2932,408.6889,410.6427,411.5313
A,Annual,WLD,World,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,3261681.746,3331565.9738,3371302.9897,3439563.7154,3504320.2697,3590260.4906,3669245.9009,3735713.7078,3766602.1944,4778432.1389,4868587.3192,4953935.4074,5065806.9744,5143899.3653,5252252.1963,5375100.8695,5445378.6749,5520016.9326,5625145.819,6049538.2963,6070220.0183,6170654.4542,6224685.717,6343154.1382,6266269.8973,6485998.5096,6737160.9262,6866797.193,6935698.2017,14209600.3212,14289841.6301,14278091.128,14276989.315,14390215.0531,14645674.8535,14550023.8575,15519766.5314,14897449.4381,14791669.322,14735784.4369,14263622.1986,14841190.6002,14672017.8973,15346417.9196,15225759.6513,15805232.1841,15445250.9824,15485412.0834,15890367.5779,15794684.131,15820792.0125,15944908.5141,16051429.6417,16510365.8515,16559493.5617,15833324.8564,15919087.0023,16134194.256,16376233.6506,16036263.6811,16227543.9532
A,Annual,WLF,Wallis-et-Futuna (Fr.),FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2134,8.2427,8.3103,8.3821,8.32,8.3507,8.3926,8.5528,9.5048,8.683,8.3163,8.2645,8.159,8.0727,8.2337,8.2018,8.1866,8.3287,7.8864,7.9052,8.1799,8.1003,7.9385,7.9013,7.765,7.7886,2.1428,2.1141,2.142,2.1619,2.3255,2.3447
A,Annual,WSM,Samoa,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,58.4681,58.7813,66.2709,66.9593,66.8305,66.5382,70.4604,73.4833,74.4039,76.2785,76.5176,77.0531,78.4265,83.9207,90.941,93.6839,93.5809,96.73,101.0994,104.868,109.7012,113.8812,115.2081,119.2173,128.9944,145.7918,159.9853,159.9965,158.3584,281.8296,283.0363,279.2971,283.7689,287.8617,284.6148,286.6331,287.718,293.5311,292.1642,292.1853,308.626,312.0869,315.0731,317.2612,319.549,318.7143,312.4361,307.8107,318.0989,334.2401,349.2916,349.682,353.4214,354.9348,375.5206,353.5353,340.3389,329.2992,300.7651,314.0244,338.0398
A,Annual,YEM,"Yemen, Rep.",FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,3947.5352,3955.1839,3949.5026,3989.2978,4042.1876,3919.7297,3963.2828,3557.7307,3198.2077,3130.4684,3402.5337,3359.0407,3196.2202,3439.5473,3576.8495,3297.9215,3333.7913,3395.1685,3428.6989,3460.6001,3531.9294,3577.0364,3631.9446,3691.1741,3744.151,3790.1699,3808.2151,3960.6098,4038.8601,8248.6003,9302.446,9902.77,8866.8702,9095.8778,9460.7323,8750.8245,9417.2682,10036.8872,10408.1176,11209.9806,12096.4418,12787.14,14067.2153,14774.8655,15294.6008,15854.137,16709.0913,17297.9557,15696.0824,15658.5769,15344.6884,15323.1948,16654.5591,17049.5704,15311.0345,15222.6392,15477.9756,15707.5677,17030.6211,16824.0801,17727.8054
A,Annual,ZAF,South Africa,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,28379.479,28587.4,28662.9725,28299.9706,28301.7788,26356.0348,26665.6833,26937.8946,27335.4997,36696.9786,36546.4052,36634.5279,37058.2501,37940.035,38827.7821,42976.1772,43502.0582,44059.4547,45517.7595,45387.0491,45401.5275,45817.6084,45750.5878,45596.1407,44166.0872,45016.3088,45607.7681,46898.0356,48468.9655,68413.2259,69110.4591,69463.1606,68982.8623,71655.4512,73120.6891,74427.5332,76103.3713,78278.0867,76771.2875,75686.9383,77162.453,78820.5241,80200.4299,83125.3065,83295.2522,82975.7602,85989.0594,89829.5103,89131.6646,88527.5922,88178.5184,91856.4161,93054.1373,94661.7573,91545.3862,92624.2955,93661.1538,97666.5774,97007.7202,88619.5362,95884.5931
A,Annual,ZMB,Zambia,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,1964.4459,1947.7643,1944.8311,1956.6767,2008.1694,2052.0901,2173.8469,2243.6227,2448.6473,2499.7599,2661.4236,2711.0939,2760.2216,2877.7572,2988.5456,10521.3923,10726.4126,10657.9687,10761.3475,10805.4162,10985.116,11174.847,10943.0407,10724.8715,11192.3005,11288.1969,11434.5913,11539.522,11596.8396,57088.9458,57280.1415,57421.7331,57249.0586,56826.8729,56550.1089,45775.7524,45832.778,46796.7328,45639.9368,42189.3689,48414.0601,51898.8942,59801.6502,61373.4504,62762.0861,55676.0343,57321.4371,60782.2146,56804.5833,64476.592,79510.7741,81489.3008,80946.4611,80362.0394,85419.6124,83760.0525,84074.6114,81117.1085,83246.4414,78824.1692,76247.5499
A,Annual,ZWE,Zimbabwe,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,5493.8373,5574.4254,5721.4084,5570.9493,5664.1053,5514.975,6319.3509,6529.977,7689.9271,17788.221,18547.3267,18615.7251,18725.183,18942.5138,19560.3823,25882.915,25063.2523,24662.2117,24404.995,23540.2411,23866.8474,23741.3352,25002.3328,24027.2037,23487.1588,25391.9894,24903.462,25834.3164,24856.8994,29330.1376,27710.1658,27889.3002,24999.1242,25643.9112,25635.1451,28895.019,28286.8266,29401.3757,30428.6879,29563.2204,28882.2157,26806.7976,26818.3413,26332.438,26807.743,28186.63,29407.9806,28826.5806,31065.2109,29176.8993,28168.9993,27244.7094,26496.507,24445.2571,26046.3498,24731.0352,24813.0988,25181.447,24933.4963,23834.1472,24698.5559
